FOT_RT,,FOT_35C,,FOT_45C,,FOT_55C,,Convert to Abs("FOT_RT"):FOT_RT,,Convert to Abs("FOT_35C"):FOT_35C,,Convert to Abs("FOT_45C"):FOT_45C,,Convert to Abs("FOT_55C"):FOT_55C,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
550.3589478,0.04572234303,550.3589478,0.05778609961,550.3589478,0.05683826283,550.3589478,0.0576617606,550.3589478,3.339871645,550.3589478,3.238176584,550.3589478,3.245359182,550.3589478,3.239112139,
549.6919556,0.04537684843,549.6919556,0.05720327795,549.6919556,0.05720002204,549.6919556,0.05747195706,549.6919556,3.343165636,549.6919556,3.242578983,549.6919556,3.242603779,549.6919556,3.240544081,
549.0249634,0.04520666972,549.0249634,0.05798415467,549.0249634,0.05644977093,549.0249634,0.05755382776,549.0249634,3.344797611,549.0249634,3.23669076,549.0249634,3.248337746,549.0249634,3.239925861,
548.3579712,0.04488778859,548.3579712,0.05789526179,548.3579712,0.05638916045,548.3579712,0.05727453902,548.3579712,3.34787178,548.3579712,3.237356901,548.3579712,3.248804331,548.3579712,3.242038488,
547.690979,0.04511197284,547.690979,0.05666868389,547.690979,0.05638794228,547.690979,0.05720504001,547.690979,3.345708132,547.690979,3.246656895,547.690979,3.248813629,547.690979,3.242565632,
547.0239868,0.04504476488,547.0239868,0.05710032955,547.0239868,0.05634638295,547.0239868,0.05740868673,547.0239868,3.346355677,547.0239868,3.243361473,547.0239868,3.249134064,547.0239868,3.241022348,
546.3569946,0.04450387508,546.3569946,0.05686822161,546.3569946,0.05725636706,546.3569946,0.05774426833,546.3569946,3.351602077,546.3569946,3.245130301,546.3569946,3.242176294,546.3569946,3.238491058,
545.6899414,0.04501258209,545.6899414,0.05750631168,545.6899414,0.0569453761,545.6899414,0.05639416724,545.6899414,3.346666098,545.6899414,3.240284443,545.6899414,3.244541645,545.6899414,3.248765707,
545.0229492,0.0441419445,545.0229492,0.05619124323,545.0229492,0.05629137903,545.0229492,0.05582803115,545.0229492,3.355148554,545.0229492,3.250331402,545.0229492,3.24955821,545.0229492,3.253147602,
544.355957,0.04501029104,544.355957,0.05672917888,544.355957,0.05612013489,544.355957,0.05635554716,544.355957,3.346688271,544.355957,3.246193409,544.355957,3.250881195,544.355957,3.249063253,
543.6889648,0.04412136972,543.6889648,0.0562386997,543.6889648,0.05565883592,543.6889648,0.05598745123,543.6889648,3.355350971,543.6889648,3.249964714,543.6889648,3.254465818,543.6889648,3.251909256,
543.0219727,0.0452439636,543.0219727,0.05662918463,543.0219727,0.05535335094,543.0219727,0.05619265139,543.0219727,3.344439268,543.0219727,3.246959686,543.0219727,3.256856203,543.0219727,3.250320435,
542.3549805,0.044792898,542.3549805,0.05700141937,542.3549805,0.05659410357,542.3549805,0.05629715696,542.3549805,3.348790884,542.3549805,3.244114399,542.3549805,3.247228861,542.3549805,3.249513626,
541.6879883,0.04469716549,541.6879883,0.05737809092,541.6879883,0.05586214736,541.6879883,0.05709497631,541.6879883,3.349720001,541.6879883,3.241253853,541.6879883,3.252882481,541.6879883,3.243402004,
541.0209351,0.04554215819,541.0209351,0.05687943101,541.0209351,0.0550025031,541.0209351,0.0569133535,541.0209351,3.341586351,541.0209351,3.245044708,541.0209351,3.259617567,541.0209351,3.244785786,
540.3539429,0.04604886845,540.3539429,0.05698433891,540.3539429,0.05554782227,540.3539429,0.05600482225,540.3539429,3.336781025,540.3539429,3.244244576,540.3539429,3.255332947,540.3539429,3.251774549,
539.6869507,0.04457721487,539.6869507,0.05659331754,539.6869507,0.05488547683,539.6869507,0.05667574704,539.6869507,3.35088706,539.6869507,3.247234821,539.6869507,3.260542631,539.6869507,3.246602774,
539.0199585,0.04367914051,539.0199585,0.05684154481,539.0199585,0.055195041,539.0199585,0.05634482205,539.0199585,3.359725952,539.0199585,3.245334148,539.0199585,3.258100033,539.0199585,3.249145985,
538.3529663,0.0441586934,538.3529663,0.05759153888,538.3529663,0.05569317564,538.3529663,0.05755405128,538.3529663,3.354983807,538.3529663,3.239641428,538.3529663,3.254198074,538.3529663,3.239924192,
537.6859741,0.04357209429,537.6859741,0.05608332157,537.6859741,0.05592982471,537.6859741,0.05584632233,537.6859741,3.360791445,537.6859741,3.251166344,537.6859741,3.252356529,537.6859741,3.253005505,
537.0189819,0.04379859194,537.0189819,0.05606075749,537.0189819,0.05493980274,537.0189819,0.05662843585,537.0189819,3.35853982,537.0189819,3.251341105,537.0189819,3.260113001,537.0189819,3.246965408,
536.3519897,0.04444212839,536.3519897,0.0557828173,536.3519897,0.05458273739,536.3519897,0.05601104349,536.3519897,3.352205038,536.3519897,3.253499508,536.3519897,3.262944698,536.3519897,3.251726389,
535.6849365,0.04414405674,535.6849365,0.05691244826,535.6849365,0.05594269559,535.6849365,0.05646793172,535.6849365,3.355127811,535.6849365,3.2447927,535.6849365,3.252256632,535.6849365,3.248198032,
535.0179443,0.04366992041,535.0179443,0.05603822693,535.0179443,0.05553961918,535.0179443,0.05667258427,535.0179443,3.359817505,535.0179443,3.251515627,535.0179443,3.255397081,535.0179443,3.246627092,
534.3509521,0.04382747784,534.3509521,0.05539431423,534.3509521,0.05553803593,534.3509521,0.05619268492,534.3509521,3.358253479,534.3509521,3.256534815,534.3509521,3.255409479,534.3509521,3.250320196,
533.68396,0.04420369491,533.68396,0.05532082915,533.68396,0.05537069589,533.68396,0.05528602004,533.68396,3.35454154,533.68396,3.257111311,533.68396,3.256720066,533.68396,3.257384777,
533.0169678,0.04376993701,533.0169678,0.05542303994,533.0169678,0.05523540825,533.0169678,0.05529541522,533.0169678,3.358824015,533.0169678,3.256309748,533.0169678,3.257782459,533.0169678,3.257310867,
532.3499756,0.04310319573,532.3499756,0.05521718413,532.3499756,0.05424438789,532.3499756,0.05559515953,532.3499756,3.365490437,532.3499756,3.257925749,532.3499756,3.265645266,532.3499756,3.254962921,
531.6829834,0.04403317347,531.6829834,0.05621300638,531.6829834,0.05491388217,531.6829834,0.0559864901,531.6829834,3.356220007,531.6829834,3.250163078,531.6829834,3.260317802,531.6829834,3.251916647,
531.0159912,0.04283216968,531.0159912,0.05446484312,531.0159912,0.0539733693,531.0159912,0.05545817688,531.0159912,3.368229866,531.0159912,3.263883829,531.0159912,3.267820597,531.0159912,3.256034374,
530.348938,0.04286916181,530.348938,0.05441005901,530.348938,0.053732384,530.348938,0.0559053272,530.348938,3.367855072,530.348938,3.26432085,530.348938,3.269763947,530.348938,3.252546787,
529.6819458,0.04328921065,529.6819458,0.05421215296,529.6819458,0.05375227705,529.6819458,0.05537730828,529.6819458,3.363620281,529.6819458,3.265903234,529.6819458,3.269603014,529.6819458,3.256668091,
529.0149536,0.04262070358,529.0149536,0.05502445996,529.0149536,0.05370892957,529.0149536,0.05397958308,529.0149536,3.370379448,529.0149536,3.259444237,529.0149536,3.269953489,529.0149536,3.267770529,
528.3479614,0.04325811565,528.3479614,0.05423434079,528.3479614,0.0531607531,528.3479614,0.05421793833,528.3479614,3.363932371,528.3479614,3.265725613,528.3479614,3.274408817,528.3479614,3.265856981,
527.6809692,0.04289064929,527.6809692,0.05523200333,527.6809692,0.05440937355,527.6809692,0.05357071012,527.6809692,3.367637396,527.6809692,3.257809162,527.6809692,3.264326334,527.6809692,3.271072626,
527.0139771,0.04362451285,527.0139771,0.0544382073,527.0139771,0.05368416384,527.0139771,0.05466949195,527.0139771,3.360269308,527.0139771,3.26409626,527.0139771,3.270153761,527.0139771,3.262254953,
526.3469849,0.04261098057,526.3469849,0.05362048,526.3469849,0.0537923649,526.3469849,0.05302149802,526.3469849,3.370478392,526.3469849,3.270669222,526.3469849,3.269279242,526.3469849,3.275547981,
525.6799927,0.04243691266,525.6799927,0.0542544052,525.6799927,0.05356475711,525.6799927,0.05302675813,525.6799927,3.372256279,525.6799927,3.265564919,525.6799927,3.271120787,525.6799927,3.275504827,
525.0129395,0.04276094958,525.0129395,0.05498677492,525.0129395,0.0531716086,525.0129395,0.05353151262,525.0129395,3.368952751,525.0129395,3.259741783,525.0129395,3.274320126,525.0129395,3.271390438,
524.3459473,0.04251439869,524.3459473,0.05473230779,524.3459473,0.05380479991,524.3459473,0.05463924631,524.3459473,3.371464014,524.3459473,3.261756182,524.3459473,3.269179106,524.3459473,3.262495279,
523.6789551,0.04301182926,523.6789551,0.0535355024,523.6789551,0.05307364091,523.6789551,0.05391517282,523.6789551,3.366412163,523.6789551,3.271358013,523.6789551,3.275121212,523.6789551,3.268289089,
523.0119629,0.04189281166,523.0119629,0.05330780894,523.0119629,0.05295273289,523.0119629,0.05406365916,523.0119629,3.377860546,523.0119629,3.273209095,523.0119629,3.276111603,523.0119629,3.267094612,
522.3449707,0.04267250001,522.3449707,0.05433240905,522.3449707,0.05258314312,522.3449707,0.05392979831,522.3449707,3.369851828,522.3449707,3.264940977,522.3449707,3.279153585,522.3449707,3.26817131,
521.6779785,0.04142414406,521.6779785,0.05371937901,521.6779785,0.05229113251,521.6779785,0.05318151042,521.6779785,3.382746458,521.6779785,3.269869089,521.6779785,3.281571865,521.6779785,3.274239302,
521.0109863,0.04132122174,521.0109863,0.05323753133,521.0109863,0.05309546366,521.0109863,0.05313328654,521.0109863,3.383826733,521.0109863,3.273782015,521.0109863,3.274942636,521.0109863,3.274633408,
520.3439941,0.04135760665,520.3439941,0.05352928489,520.3439941,0.05305686593,520.3439941,0.05362040177,520.3439941,3.383444548,520.3439941,3.271408558,520.3439941,3.275258303,520.3439941,3.270669937,
519.6769409,0.04250809178,519.6769409,0.05389840156,519.6769409,0.05300644413,519.6769409,0.0534882471,519.6769409,3.371528387,519.6769409,3.268424034,519.6769409,3.275671244,519.6769409,3.271741629,
519.0099487,0.04210437462,519.0099487,0.05467956513,519.0099487,0.0530837737,519.0099487,0.05286929011,519.0099487,3.375672817,519.0099487,3.262174845,519.0099487,3.275038242,519.0099487,3.276796579,
518.3429565,0.0423316732,518.3429565,0.05344616994,518.3429565,0.05183596909,518.3429565,0.05312168971,518.3429565,3.373334646,518.3429565,3.272083521,518.3429565,3.285368681,518.3429565,3.27472806,
517.6759644,0.04151602834,517.6759644,0.05230778456,517.6759644,0.05257708207,517.6759644,0.05241176113,517.6759644,3.381784201,517.6759644,3.281433582,517.6759644,3.279203415,517.6759644,3.280571222,
517.0089722,0.04152999073,517.0089722,0.05427420139,517.0089722,0.05317497998,517.0089722,0.05383327231,517.0089722,3.381638288,517.0089722,3.265406609,517.0089722,3.274292707,517.0089722,3.26894927,
516.34198,0.04162158445,516.34198,0.05331135914,516.34198,0.05311542004,516.34198,0.05304833129,516.34198,3.380681276,516.34198,3.273180246,516.34198,3.27477932,516.34198,3.275328159,
515.6749878,0.04081674665,515.6749878,0.0524905622,515.6749878,0.05261848494,515.6749878,0.05316536501,515.6749878,3.389161587,515.6749878,3.279918671,515.6749878,3.278861761,515.6749878,3.274371147,
515.0079956,0.04126814753,515.0079956,0.05170843378,515.0079956,0.05254746228,515.0079956,0.05418069661,515.0079956,3.384385109,515.0079956,3.286438704,515.0079956,3.279448271,515.0079956,3.266155481,
514.3409424,0.04155452922,514.3409424,0.05263367295,514.3409424,0.05180433393,514.3409424,0.05242243037,514.3409424,3.381381512,514.3409424,3.278736353,514.3409424,3.285633802,514.3409424,3.280482769,
513.6739502,0.04100452736,513.6739502,0.05275995284,513.6739502,0.05219930783,513.6739502,0.05330627784,513.6739502,3.387168169,513.6739502,3.277695656,513.6739502,3.282335281,513.6739502,3.273221731,
513.006958,0.04108535498,513.006958,0.05332938582,513.006958,0.05163258314,513.006958,0.05245960131,513.006958,3.386312962,513.006958,3.273033381,513.006958,3.287076235,513.006958,3.280174971,
512.3399658,0.04054048285,512.3399658,0.05218804628,512.3399658,0.05163938552,512.3399658,0.05219767988,512.3399658,3.392111063,512.3399658,3.28242898,512.3399658,3.287019014,512.3399658,3.282348871,
511.6729736,0.04102160037,511.6729736,0.05128943175,511.6729736,0.05077934638,511.6729736,0.05236183107,511.6729736,3.386987448,511.6729736,3.289972067,511.6729736,3.294312954,511.6729736,3.280985117,
511.0059509,0.04136702418,511.0059509,0.0514363572,511.0059509,0.05143767223,511.0059509,0.05212780833,511.0059509,3.383345842,511.0059509,3.288729906,511.0059509,3.2887187,511.0059509,3.282930613,
510.3389587,0.04109545425,510.3389587,0.05135172978,510.3389587,0.05230574682,510.3389587,0.05177307874,510.3389587,3.38620615,510.3389587,3.289444923,510.3389587,3.28145051,510.3389587,3.285896063,
509.6719666,0.04029306024,509.6719666,0.05309731886,509.6719666,0.05140989646,509.6719666,0.05198111758,509.6719666,3.394769669,509.6719666,3.274927378,509.6719666,3.288953304,509.6719666,3.284154415,
509.0049744,0.04060276225,509.0049744,0.0513558574,509.0049744,0.05152483284,509.0049744,0.05209162459,509.0049744,3.391444445,509.0049744,3.289410114,509.0049744,3.287983418,509.0049744,3.283232212,
508.3379517,0.04108835012,508.3379517,0.05225699395,508.3379517,0.05125974864,508.3379517,0.05137374252,508.3379517,3.386281252,508.3379517,3.281855583,508.3379517,3.290223598,508.3379517,3.289258718,
507.6709595,0.04140671715,507.6709595,0.05175185949,507.6709595,0.05038900301,507.6709595,0.05175384507,507.6709595,3.382929087,507.6709595,3.286073923,507.6709595,3.297664165,507.6709595,3.286057472,
507.0039673,0.03977515921,507.0039673,0.0517497994,507.0039673,0.0510552898,507.0039673,0.05105983466,507.0039673,3.400388002,507.0039673,3.286091328,507.0039673,3.291959286,507.0039673,3.291920662,
506.3369751,0.04025925696,506.3369751,0.05157575384,506.3369751,0.05112401024,506.3369751,0.05121780559,506.3369751,3.395134211,506.3369751,3.287554502,506.3369751,3.29137516,506.3369751,3.290579081,
505.6699524,0.04013411701,505.6699524,0.05224743485,505.6699524,0.05002201721,505.6699524,0.05106988922,505.6699524,3.396486282,505.6699524,3.281934977,505.6699524,3.300838709,505.6699524,3.29183507,
505.0029602,0.03944963217,505.0029602,0.05279891193,505.0029602,0.05046442524,505.0029602,0.05078234151,505.0029602,3.403957129,505.0029602,3.277374983,505.0029602,3.297014713,505.0029602,3.294287205,
504.335968,0.03982210904,504.335968,0.05140124261,504.335968,0.05009351298,504.335968,0.0509207882,504.335968,3.399875641,504.335968,3.289026499,504.335968,3.300218582,504.335968,3.293104887,
503.6689758,0.03997524083,503.6689758,0.05158340931,503.6689758,0.04906810448,503.6689758,0.05114722252,503.6689758,3.398208857,503.6689758,3.287489891,503.6689758,3.309200764,503.6689758,3.291177988,
503.0019531,0.04005951062,503.0019531,0.05185173824,503.0019531,0.05038656667,503.0019531,0.05121330544,503.0019531,3.397294283,503.0019531,3.285236597,503.0019531,3.297685146,503.0019531,3.290617228,
502.3349609,0.04051608592,502.3349609,0.05142183602,502.3349609,0.05040076748,502.3349609,0.05121261999,502.3349609,3.392372608,502.3349609,3.288852453,502.3349609,3.297562838,502.3349609,3.29062295,
501.6679688,0.03956223279,501.6679688,0.0519031994,501.6679688,0.05063111335,501.6679688,0.04989854246,501.6679688,3.402719259,501.6679688,3.284805775,501.6679688,3.295582533,501.6679688,3.301912069,
501.0009766,0.03941410035,501.0009766,0.05060875416,501.0009766,0.05020963028,501.0009766,0.05074542761,501.0009766,3.404348373,501.0009766,3.29577446,501.0009766,3.299212933,501.0009766,3.294603109,
500.3339539,0.04066446424,500.3339539,0.05117920786,500.3339539,0.05025038868,500.3339539,0.04987017065,500.3339539,3.390784979,500.3339539,3.290906429,500.3339539,3.29886055,500.3339539,3.302159071,
499.6669617,0.03890487924,499.6669617,0.0504992567,499.6669617,0.0487972647,499.6669617,0.05001345277,499.6669617,3.409996033,499.6669617,3.296715021,499.6669617,3.3116045,499.6669617,3.300913095,
498.9999695,0.03922369331,498.9999695,0.05032187328,498.9999695,0.04883435369,498.9999695,0.05031780526,498.9999695,3.406451464,498.9999695,3.298243284,498.9999695,3.311274529,498.9999695,3.298278332,
498.3329773,0.03987564519,498.3329773,0.05030527338,498.3329773,0.0484231934,498.3329773,0.04978334904,498.3329773,3.399292231,498.3329773,3.298386574,498.3329773,3.314946651,498.3329773,3.302915812,
497.6659546,0.03888476267,497.6659546,0.04955026507,497.6659546,0.04937741905,497.6659546,0.05019875243,497.6659546,3.410220623,497.6659546,3.304954052,497.6659546,3.306471586,497.6659546,3.299307108,
496.9989624,0.03910255432,496.9989624,0.05061404034,496.9989624,0.04974694923,496.9989624,0.0504520312,496.9989624,3.407794952,496.9989624,3.295728922,496.9989624,3.303233624,496.9989624,3.297121286,
496.3319702,0.03870366141,496.3319702,0.05018719286,496.3319702,0.04932469502,496.3319702,0.05033760518,496.3319702,3.412247896,496.3319702,3.299407005,496.3319702,3.306935549,496.3319702,3.298107386,
495.664978,0.03901840374,495.664978,0.05010527,495.664978,0.04897044227,495.664978,0.04931508377,495.664978,3.408730507,495.664978,3.300116539,495.664978,3.310065985,495.664978,3.307020187,
494.9979553,0.0385572426,494.9979553,0.05057945475,494.9979553,0.04917233065,494.9979553,0.05025171116,494.9979553,3.413893938,494.9979553,3.296025753,494.9979553,3.308279276,494.9979553,3.298849106,
494.3309631,0.03955347091,494.3309631,0.05013703927,494.3309631,0.04822793603,494.3309631,0.04999764636,494.3309631,3.402815342,494.3309631,3.299841404,494.3309631,3.316701412,494.3309631,3.301050425,
493.6639709,0.03976491094,493.6639709,0.04952527955,493.6639709,0.0495827347,493.6639709,0.04967496544,493.6639709,3.400500059,493.6639709,3.305173159,493.6639709,3.304669619,493.6639709,3.303862333,
492.9969788,0.03932113945,492.9969788,0.05042223632,492.9969788,0.04913444445,492.9969788,0.05026094615,492.9969788,3.405373812,492.9969788,3.297377825,492.9969788,3.308614016,492.9969788,3.298769236,
492.3299561,0.03879068047,492.3299561,0.05067259818,492.3299561,0.0488085337,492.3299561,0.05001711473,492.3299561,3.411272526,492.3299561,3.295226812,492.3299561,3.311504364,492.3299561,3.300881386,
